Date,ENTITY_QID,Country,Internal_Number,Capfactor,ISIN,SEDOL,Instrument_Name,Mcap_Units_Index_Currency,Weight
2019-03-18,E004YNX4T,CN,CN8CDW,1.0,KYG9222R1065,B29MKF5,UNI-PRESIDENT CHINA HDG.,1201144524.0,0.00023242339899026386
2019-03-18,E004YRDLT,KR,KR80Q9,1.0,KR7096771001,B233991,SK INNOVATION PREFERRED,141132670.0,0.000027309398839644747
2019-03-18,E004YPZQ0,BR,BR02AE,1.0,BRBTOWACNOR8,B1LH3Y1,B2W DIGITAL,2243118391.0,0.0004340470196189245
2019-03-18,E004YQWG7,IN,IN00AF,0.3456221,INE018A01030,B0166K8,Larsen & Toubro Ltd,6769652719.0,0.0013099386988785554
2019-03-18,E004YR8A2,BR,BR00MO,1.0,BREGIEACNOR9,BD1WX84,Engie Brasil Energia SA,1973666068.0,0.0003819075613554637
2019-03-18,E004YRA44,RU,715033,1.0,RU0007775219,B59FPS3,MTS,4031843832.0,0.00078016827193342
2019-03-18,E004YO5DY,PL,414305,1.0,PLBRE0000012,4143053,MBANK,1514627456.0,0.00029308285097547207
2019-03-18,E004YMSGT,BR,BR801B,0.2144868,BRAZULACNPR4,BD97PR4,AZUL PN,651945136.0,0.00012615243331391972
2019-03-18,E004YMWLA,TW,TW01C2,1.0,TW0001434009,6348588,Formosa Taffeta,1145788545.0,0.0002217119279419942
2019-03-18,E004YR9Z4,KR,KR18J3,1.0,KR7005381009,6451022,HYUNDAI MOTOR PF.,1401028075.0,0.00027110118788027405
2019-03-18,E004YMD0G,IN,IN08CP,0.8,INE347G01014,B00KT68,Petronet Lng,2143947126.0,0.0004148572201960332
2019-03-18,E004YNZM3,MY,MY00DX,1.0,MYL4715OO008,B1VXKN7,Genting Malaysia BHD,2635393966.0,0.0005099529748646233
2019-03-18,E004YR9FL,ZA,ZA00AJ,0.5965847,ZAE000018123,6280215,Gold Fields Ltd,1786925500.0,0.00034577296083345983
2019-03-18,E004YOZBR,KR,KR00LW,1.0,KR7004020004,6461850,HYUNDAI STEEL CO,3544168599.0,0.0006858023292908435
2019-03-18,E004YPY10,MX,MX01O8,1.0,MXP320321310,2242059,Fomento Economico Mexicano,19346156044.0,0.003743512337856287
2019-03-18,E004YNMW7,MX,MX002L,1.0,MX01WA000038,BW1YVH8,Wal-Mart de Mexico SAB de CV,13766672684.0,0.0026638733258727313
2019-03-18,E004YM7P3,KR,KR057N,0.5539227,KR7035760008,6199753,CJ ENM,2229901904.0,0.0004314896081085918
2019-03-18,E004YM2HT,CN,CN0032,1.0,CNE1000001Z5,B154564,BANK OF CHINA 'H',36363279795.0,0.007036353177752893
2019-03-18,E004YQP2T,CO,CO0033,1.0,COT13PA00086,BMSK715,Grupo de Inversiones Surameric,2981644657.0,0.000576953040965701
2019-03-18,E004YPELI,IN,IN032A,0.4617122,INE059A01026,B011108,Cipla Ltd,2139969081.0,0.0004140874620846969
2019-03-18,E004YPR2A,TW,TW03F7,1.0,TW0002379005,6051422,Realtek Semicon,2817849714.0,0.000545258455818946
2019-03-18,E004YOR1O,ID,ID00RM,1.0,ID1000117708,6315344,Charoen Pokphand Indonesia Tbk,4017310825.0,0.0007773561116837603
2019-03-18,E004YQN2S,CN,HK01IK,1.0,HK1208013172,6728793,MMG,914406316.0,0.00017693909415257453
2019-03-18,E004YRDSS,KR,KR003E,1.0,KR7005490008,6693233,POSCO,19866684770.0,0.003844235484281747
2019-03-18,E004YNP4A,KR,KR70EW,1.0,KR7207940008,BYNJCV6,SAMSUNG BIOLOGICS,4959789905.0,0.0009597273308617256
2019-03-18,E004YNC77,IN,IN03EM,0.7843137,INE016A01026,6297356,Dabur India,3307247536.0,0.0006399577222060374
2019-03-18,E004YRBUJ,TH,TH00IS,0.7696748,TH0796010005,B0300P1,Thai Oil PCL,1764144594.0,0.00034136481884987477
2019-03-18,E004YNLOW,TW,TW04D6,1.0,TW0002542008,6154075,Highwealth Const,1588641860.0,0.00030740475729747814
2019-03-18,E004YQ1L1,ID,ID004Z,1.0,ID1000095003,6651048,Bank Mandiri Tbk PT,9159228551.0,0.0017723254690974134
2019-03-18,E004YM99S,TW,TW071X,1.0,TW0003702007,B0P6L87,WPG Hldgs,2007402596.0,0.0003884356338323526
2019-03-18,E004YMB0O,KR,KR19F0,1.0,KR7000151001,6662932,DOOSAN PF.,209790648.0,0.00004059482810790386
2019-03-18,E004YMCG3,TH,TH009J,0.7153076,TH0101A10Z01,B4V9B00,Charoen Pokphand Foods PCL,2826485036.0,0.0005469294045270429
2019-03-18,E004YNORS,HU,732015,1.0,HU0000061726,7320154,OTP BANK,10835133085.0,0.002096615694288894
2019-03-18,E004YMSW3,CN,635425,1.0,BMG2442N1048,6354251,COSCO SHIPPING PORTS,1681894200.0,0.0003254492352046144
2019-03-18,E004YRAGC,ZA,ZA006F,0.8107122,ZAE000083648,B1FFT76,Impala Platinum Holdings Ltd,2297903129.0,0.00044464795461411334
2019-03-18,E004YMDDC,ID,ID00D8,1.0,ID1000095706,6687184,Unilever Indonesia Tbk PT,3978489624.0,0.000769844146796091
2019-03-18,E004YO5D1,TH,TH00S2,0.4065592,TH0481B10Z00,B6SR7L4,Central Pattana PCL,3038279445.0,0.0005879119636140909
2019-03-18,E004YN8ET,KR,KR20MZ,1.0,KR7161890009,B8K27N3,KOLMAR KOREA,971010415.0,0.00018789207843006135
2019-03-18,E004YPZFI,CN,CN0054,1.0,CNE100000205,B0B8Z29,Bank of Communications Co 'H',6203373780.0,0.0012003628125891379
2019-03-18,E004YRDSE,TR,401112,1.0,TRAAKBNK91N6,B03MN70,AKBANK,3878892116.0,0.000750571868666536
2019-03-18,E004YMS4V,RU,EV012,1.0,RU0009029557,5036323,SBERBANK PREF.,2805745800.0,0.0005429163289751276
2019-03-18,E004YRDDT,CN,CN0098,1.0,CNE1000002Q2,6291819,China Petroleum & Chemical 'H',21808392355.0,0.0042199590277301096
2019-03-18,E004YMV6F,TW,TW080X,1.0,TW0006239007,6599676,PTI,1830196198.0,0.00035414591055340643
2019-03-18,E004YMP3W,KR,KR01MY,1.0,KR7001450006,B01LXY6,Hyundai Mar&Fire,2383377494.0,0.00046118738183780557
2019-03-18,E004YR7YF,KR,KR518P,1.0,KR7071051007,6671596,KOREA INVESTMENT 1P,195316851.0,0.000037794125088560045
2019-03-18,E004YRB6B,CN,641613,1.0,HK0144000764,6416139,China Merchants Port Holdings,2652398171.0,0.0005132433159054048
2019-03-18,E004YPAU2,KR,KR06M3,1.0,KR7088980008,B10S8B7,MACQUARIE KOREA INFR.FD.,2677657232.0,0.000518130984870811
2019-03-18,E004YPN1E,TR,405196,1.0,TRAASELS91H2,B03MP41,ASELSAN ELNK.SANVETC.,1260977410.0,0.00024400115874993535
2019-03-18,E004YMUIG,BR,BR01RU,1.0,BRRAILACNOR9,BYXZ2W5,RUMO S.A.,5988294124.0,0.0011587445529190163
2019-03-18,E004YMCFI,KR,KR03KY,1.0,KR7010140002,6772217,Samsung Heavy In,3830716172.0,0.0007412497459491496
2019-03-18,E004YQLMC,KR,KR00NY,1.0,KR7035420009,6560393,NAVER CORP,19214151870.0,0.0037179693176876477
2019-03-18,E004YR81J,KR,KR17UD,1.0,KR7000811000,6155261,SAMSUNG FIRE & MAR.IN.PF,558191033.0,0.00010801086345854793
2019-03-18,E004YRBIG,IN,IN098M,0.7423118,INE020B01018,B2Q7WL3,REC,1463795672.0,0.00028324681894272816
2019-03-18,E004YR1DY,CN,CN91LU,1.0,HK0000056256,6971779,CHINA TRADITIONAL CHI MEDICINE,1612938705.0,0.000312106235917914
2019-03-18,E004YPEPT,GR,488828,1.0,GRS074083007,B01NXT7,TITAN CEMENT COMPANY,1052482880.0,0.00020365713156151558
2019-03-18,E004YMWL6,MY,MY00K4,1.0,MYL4588OO009,6910824,UMW Holdings Bhd,525822316.0,0.00010174746461205414
2019-03-18,E004YRC2U,ZA,ZA003C,1.0,ZAE000109815,B030GJ7,Standard Bank Group Ltd/South,14666445549.0,0.002837980823699952
2019-03-18,E004YNN3Q,CN,PH122,1.0,HK3808041546,B296ZH4,SINOTRUK (HONG KONG),1267881450.0,0.00024533710160402336
2019-03-18,E004YQE4O,CN,CN0010,1.0,CNE1000002H1,B0LMTQ3,CHINA CONSTRUCTION BANK CORP H,87856663116.0,0.017000405744149457
2019-03-18,E004YMZQK,CN,CN882H,1.0,BMG0171K1018,BRXVS60,ALIBABA HLTH.INFO.TECH.,5191173704.0,0.0010045004684486726
2019-03-18,E004YPYBO,HU,457746,1.0,HU0000073507,4577469,MAGYAR TELEKOM,722090649.0,0.000139725702999305
2019-03-18,E004YMTGJ,KR,KR06O5,1.0,KR7090430000,B15SK50,Amorepacific,5674925049.0,0.0010981071324465946
2019-03-18,E004YQKEL,CN,CN0P6U,1.0,CNE1000001Y8,6707899,AVICHINA IND.& TECH.'H',1790608747.0,0.00034648567505723185
2019-03-18,E004YRA1J,KR,KR18G0,1.0,KR7005931001,6773812,SAMSUNG ELTN.PF.,25364146489.0,0.004908003176693787
2019-03-18,E004YM49N,CN,CN70LR,1.0,CNE1000029W3,BD8GL18,POSTAL SAVINGS BOC.'H',6495649425.0,0.0012569186204004648
2019-03-18,E004YPR84,TW,TW030S,1.0,TW0002347002,6868439,Synnex,1715462034.0,0.0003319446651209406
2019-03-18,E004YNQ9P,IN,IN03RZ,0.8765653,INE066A01013,6099819,Eicher Motors,4344178176.0,0.0008406054702916373
2019-03-18,E004YR6O4,TW,TW0751,1.0,TW0004938006,B4PLX17,Pegatron,3645990501.0,0.0007055050312402165
2019-03-18,E004YRDWF,ZA,ZA00CL,1.0,ZAE000004875,6628008,Nedbank Group Ltd,6198927802.0,0.0011995025086890254
2019-03-18,E004YRAPK,IN,IN08N0,0.565208,INE134E01011,B1S7225,Power Fncs,821652376.0,0.00015899105744775996
2019-03-18,E004YRAFQ,MX,MX004N,1.0,MXP4987V1378,2380108,GRUPO TELEVISA,6447609177.0,0.0012476227550775212
2019-03-18,E004YOOOI,TW,TW04TM,0.8897766,TW0002618006,6186023,EVA Airways,1065888568.0,0.00020625115376992302
2019-03-18,E004YNNLZ,MY,MY23AZ,1.0,MYL5211OO007,B6VGS93,SUNWAY,659121663.0,0.0001275411028411559
2019-03-18,E004YQ148,KR,KR11HU,1.0,KR7009240003,6536684,Hansem,1526008311.0,0.00029528506473881376
2019-03-18,E004YQNUI,KR,KR05BR,1.0,KR7036570000,6264189,NCsoft,6865832835.0,0.0013285497061548102
2019-03-18,E004YRDGV,TH,TH101C,0.3590922,TH0264A10Z04,BLZGSL6,BGK.DUSIT MED.SVS.,2904713132.0,0.0005620666670342286
2019-03-18,E004YOYGR,KR,KR00P0,1.0,KR7010060002,6497004,OCI Co Ltd,1806782419.0,0.0003496153066255257
2019-03-18,E004YOER9,MY,MY242S,1.0,MYL3689OO006,6555946,FRASER & NEAVE HDG.,865747894.0,0.00016752361116549757
2019-03-18,E004YR16P,IN,IN009E,1.0,INE397D01024,6442327,Bharti Airtel Ltd,6315840257.0,0.001222125256936593
2019-03-18,E004YPEUT,TW,TW104U,1.0,TW0002049004,B1YMYT5,HIWIN Tech,2412080967.0,0.0004667415500700085
2019-03-18,E004YP7I5,CN,CN8FVH,1.0,KYG8875G1029,BY9D3L9,3SBIO,2775816679.0,0.0005371249958818829
2019-03-18,E004YRAJL,CN,CN8BDV,1.0,KYG011981035,B0PR2F4,AGILE GROUP HDG.,2353274848.0,0.0004553624713777212
2019-03-18,E004YR9Z4,KR,KR004F,1.0,KR7005380001,6451055,Hyundai Motor Co,17138178747.0,0.003316265176496314
2019-03-18,E004YN9ET,TH,TH510G,1.0,TH6068010Y02,BFXP653,MUANGTHAI CAPITAL,985491661.0,0.00019069422284289652
2019-03-18,E004YQRYZ,CN,CN2023,0.02597405,CNE000001B33,6518723,CHINA MERCHANTS BANK 'A',2983575471.0,0.0005773266565829154
2019-03-18,E004YMIQ0,BR,BR00BD,1.0,BRB3SAACNOR6,BG36ZK1,B3 SA - Brasil Bolsa Balcao,17627913888.0,0.00341102971465292
2019-03-18,E004YP355,PL,407732,1.0,PLBIG0000016,4077323,BANK MILLENNIUM,1476538150.0,0.0002857125089485036
2019-03-18,E004YP3A5,RU,EV075,1.0,RU0006944147,B5B1TJ8,TATNEFT PREF,1237495921.0,0.0002394574528280554
2019-03-18,E004YRAMH,RU,EV048,1.0,RU0009084396,B5B1RP0,MMK,1263857948.0,0.0002445585474900106
2019-03-18,E004YQY25,CL,CL001Y,1.0,CLP3880F1085,2771672,SACI Falabella,8879759997.0,0.0017182478540113755
2019-03-18,E004YNRVO,IN,IN09U8,1.0,INE721A01013,6802608,Shriram Transprt,2617616934.0,0.0005065130905552487
2019-03-18,E004YQ8XI,MY,MY70H8,1.0,MYL5288OO005,BF6RHX1,SIME DARBY PROPERTY,596090460.0,0.00011534446359335018
2019-03-18,E004YQUWE,KR,KR00S3,1.0,KR7033780008,6175076,KT&G Corp,13216853741.0,0.0025574824753065305
2019-03-18,E004YU482,CN,CN876K,0.5,US98980A1051,BYYDFN0,ZTO EXPRESS (CAYMAN) 'A' ADR,14051693534.0,0.0027190253191728265
2019-03-18,E004YPI3V,TW,TW00LA,1.0,TW0001402006,6331470,Far Eastern New Century Corp,3998157257.0,0.0007736498654424452
2019-03-18,E004YM8GW,TH,TH00HR,0.488828,TH0068010Z07,6887876,TMB Bank PCL,702933179.0,0.00013601870171470854
2019-03-18,E004YRE19,CN,607355,1.0,HK0941009539,6073556,China Mobile Ltd.,61834438300.0,0.011965063351810072
2019-03-18,E004YR9NQ,CN,CN890G,1.0,KYG810431042,B16YNS1,SHIMAO PROPERTY HOLDINGS,2667507783.0,0.0005161670501507803
2019-03-18,E004YOZBB,KR,KR00ZA,1.0,KR7000120006,6497112,CJ LOGISTICS,2212342426.0,0.00042809182084843465
2019-03-18,E004YN46V,IN,IN70EQ,1.0,INE192R01011,BYW1G33,AVENUE SUPERMARTS,2850937799.0,0.0005516610535314747
2019-03-18,E004YRDSX,KR,KR04VA,0.49,KR7030200000,6505316,KT Corp,3186592160.0,0.000616610712719635
2019-03-18,E004YMVY2,KR,KR005G,1.0,KR7051910008,6346913,LG Chem Ltd,15211035281.0,0.0029433598135196956
2019-03-18,E004YMXPQ,MY,MY00M6,1.0,MYL3336OO004,6455217,IJM Corp BHD,1071516814.0,0.00020734022843124444
2019-03-18,E004YPXS4,TH,TH70CT,1.0,TH7545010004,BF0NJD9,B GRIMM POWER,799420099.0,0.00015468907605885505
2019-03-18,E004YQYQM,TW,TW4070,1.0,KYG8190F1028,BH4DMW9,SILERGY,1358499589.0,0.0002628718573771365
2019-03-18,E004YRBID,IN,IN06Q1,0.4029606,INE237A01028,6135661,Kotak Mah Bk,10582905591.0,0.0020478092681653747
2019-03-18,E004YPW59,ID,ID00PK,1.0,ID1000108103,B28T1S7,Jasa Marga PT,813687996.0,0.0001574499370967421
2019-03-18,E004YMWXC,KR,KR508O,1.0,KR7028300002,6517407,HLB,2614427601.0,0.000505895949485577
2019-03-18,E004YR9Z4,KR,KR185P,1.0,KR7005383005,6152488,HYUNDAI MOTOR 3RD PF.,144575536.0,0.00002797559895295269
2019-03-18,E004YQOMA,CL,CL6025,1.0,CL0002266774,BYMLZD6,Enel Chile SA,2859078564.0,0.0005532363046639363
2019-03-18,E004YP8KB,CN,650882,1.0,HK0992009065,6218089,Lenovo Group Ltd.,6277854164.0,0.0012147748867912763
2019-03-18,E004YRDK6,GR,462595,1.0,GRS003003035,BG087C6,NATIONAL BANK OF GREECE,1060196657.0,0.00020514975982861405
2019-03-18,E004YP6K6,GR,505160,1.0,GRS260333000,5051605,OTE,3106407740.0,0.000601094898369169
2019-03-18,E004YOPSW,TW,TW1ARR,1.0,KYG014081064,B52J816,AIRTAC INTERNATIONAL GP.,1698173597.0,0.00032859932473060385
2019-03-18,E004YOR8Y,KR,KR189T,1.0,KR7005941000,6537159,NH INVESTMENT & SECURITIES.PF.,146666737.0,0.00002838024971285728
2019-03-18,E004YRDJQ,TW,TW00TI,1.0,TW0004904008,6421854,Far EasTone Telecommunications,4519113075.0,0.000874455654857436
2019-03-18,E004YMD0B,TR,466356,1.0,TRAOTOSN91H6,B03MSR5,FORD OTOSAN,666406893.0,0.0001289508065738816
2019-03-18,E004YNW9G,TH,TH224I,0.6420335,TH0128B10Z09,B018C06,MINOR INTERNATIONAL,2714357730.0,0.0005252325903140836
2019-03-18,E004YO06P,BR,BR306B,1.0,BRBBSEACNOR5,B9N3SQ0,BBSEGURIDADE ON NM,4937413185.0,0.0009553973995197971
2019-03-18,E004YMEBW,ZA,ZA00GP,1.0,ZAE000070660,B0L6750,Sanlam Ltd,8698196175.0,0.0016831149621738708
2019-03-18,E004YRE5L,BR,BR05IP,1.0,BRUGPAACNOR8,B0FHTN1,ULTRAPAR PARTICIPACOES SA,5633222271.0,0.0010900375777706775
2019-03-18,E004YMAJO,CL,CL00GD,1.0,CLP249051044,2196189,Cia Cervecerias Unidas SA,2127585698.0,0.00041169125753949076
2019-03-18,E004YM8H3,TH,TH20ZB,1.0,TH0279010Y01,BF13JT4,ROBINSON,926540617.0,0.00017928710092980974
2019-03-18,E004YRPDH,MY,MY103O,0.7237054,MYL5099OO006,B03J9L7,AIRASIA GROUP,1028906601.0,0.00019909508362204315
2019-03-18,E004YM397,TH,TH001B,0.4545455,TH0637010008,6294238,Ratchaburi Electricity Generat,634963220.0,0.00012286640523051886
2019-03-18,E004YOEEN,RU,EV050,1.0,RU000A0JKQU8,B59GLW2,MAGNIT,4245704652.0,0.0008215506848754658
2019-03-18,E004YRCWM,CN,CN038A,0.05,CNE1000007Q1,B28SLD9,PETROCHINA 'A',1486496673.0,0.00028763949918018256
2019-03-18,E004YRDYU,IN,IN07DP,0.309119,INE883A01011,6214128,MRF,852220388.0,0.00016490601697798814
2019-03-18,E004YPYM9,CN,CN8B8Q,1.0,BMG0171W1055,BPYM749,ALIBABA PICTURES GROUP,2483874283.0,0.00048063367228851853
2019-03-18,E004YNMYT,TH,TH00DN,0.705036,TH0737010Y08,B08YDG0,CP ALL PCL,10314932611.0,0.0019959560651538525
2019-03-18,E004YR1UZ,IN,IN00NS,0.4191432,INE271C01023,B1YLCV0,DLF Ltd,851652519.0,0.00016479613341233555
2019-03-18,E004YO25P,TW,TW206X,1.0,TW0005880009,B73XCZ3,TAIWAN COOP.FINL.HLDG.,5789137484.0,0.0011202074224776837
2019-03-18,E004YRBWN,TW,TW05GA,1.0,TW0002890001,6525875,SinoPac Fin. Ho.,4004225689.0,0.0007748241168033758
2019-03-18,E004YPJH0,MY,MY102N,1.0,MYL5183OO008,B5KQGT3,PETRONAS CHEMICALS GP.,3954076852.0,0.0007651202361145364
2019-03-18,E004YNSN9,PH,PH047H,1.0,PHY0005M1090,B1Z9Q99,Aboitiz Power Corp,1126084396.0,0.0002178991433908567
2019-03-18,E004YNWY4,MX,MX11SD,0.9607843,MX01PI000013,BP85573,PROMOTORA Y OPRD. INFRE. 'L',154679937.0,0.00002993081681246534
2019-03-18,E004YQLKO,KR,KR053J,1.0,KR7034730002,B39Z8L3,SK HOLDINGS,12695373971.0,0.002456575300336085
2019-03-18,E004YPD0Q,CN,CN8E7S,1.0,KYG211501005,B44ZV94,CHINA HONGQIAO GROUP,1257298598.0,0.00024328930270580277
2019-03-18,E004YQ678,BR,BR0406,1.0,BRMDIAACNOR7,B1FRH89,M Dias Branco,1437585446.0,0.00027817509801864146
2019-03-18,E004YOWDN,CZ,CZ502I,1.0,CZ0009093209,5272569,O2 CZECH REPUBLIC,637406586.0,0.00012333920048483685
2019-03-18,E004YMBGQ,CN,HK0102,1.0,KYG216771363,B0BM5T8,CHINA STE.CON.INTL.HDG.,1875303027.0,0.0003628741545776473
2019-03-18,E004YRCWM,CN,CN0065,1.0,CNE1000003W8,6226576,PetroChina Co Ltd 'H',14057032411.0,0.0027200584004668234
2019-03-18,E004YRAFL,TH,TH003D,1.0,TH0355A10Z04,B1359K1,PTT Exploration & Production P,5218819811.0,0.0010098500346577331
2019-03-18,E004YRR5G,KR,KR718R,1.0,KR7251270005,BF2S426,NETMARBLE CORP,2644732448.0,0.0005117599861646635
2019-03-18,E004YPW44,IN,IN006B,1.0,INE009A01021,6205122,Infosys Ltd,42199131307.0,0.008165599839848577
2019-03-18,E004YN1MA,CO,CO0099,1.0,COG31PA00010,2051181,Almacenes Exito SA,1037952385.0,0.00020084545738789961
2019-03-18,E004YRAFI,CL,CL00LI,1.0,CL0001583070,BWXTK30,ENGIE ENERGIA CHILE,973247290.0,0.0001883249173434712
2019-03-18,E004YMWEC,CL,CL0074,1.0,CL0000000423,2518932,LATAM AIRLINES GROUP,4889072277.0,0.0009460433560028526
2019-03-18,E004YM8K2,MX,MX00I1,1.0,MXP606941179,2491914,KIMBERLY-CLARK DE MEXICO 'A',2630730243.0,0.000509050536956486
2019-03-18,E004YS8SB,BR,BR709I,1.0,BRIRBRACNOR4,BYZ6D56,IRB BRASIL RESSEGUROS ON,3434402252.0,0.0006645623644450439
2019-03-18,E004YRBAE,MY,MY008S,1.0,MYL3182OO002,B1VXJL8,Genting Bhd,4124147682.0,0.0007980292154986821
2019-03-18,E004YRANN,ZA,ZA206H,1.0,ZAE000179420,BBGB5W0,GROWTHPOINT PROPS.,4247214155.0,0.000821842776135956
2019-03-18,E004YMH9B,MY,MY24G6,1.0,MYL5225OO007,B83X6P8,IHH HEALTHCARE,5086048772.0,0.000984158624877099
2019-03-18,E004YNLW4,MX,MX008R,1.0,MXP370711014,2421041,Grupo Financiero Banorte SAB d,15244174989.0,0.0029497724003658267
2019-03-18,E004YPV5W,ZA,ZA805M,1.0,ZAE000259479,BFXG366,PEPKOR HOLDINGS,1314538922.0,0.0002543653975449813
2019-03-18,E004YRALW,MX,MX005O,1.0,MX01EL000003,2967084,GRUPO ELEKTRA SAB DE CV,3418285204.0,0.0006614436897119031
2019-03-18,E004YR97V,TW,TW00SH,1.0,TW0006505001,6718716,Formosa Petrochemical Corp,6621498415.0,0.0012812706025565202
2019-03-18,E004YRAA6,TR,400627,1.0,TRATCELL91M1,B03MYN3,TURKCELL ILETISIM HIZM.,2625574644.0,0.0005080529202505294
2019-03-18,E004YPQFK,TH,TH702J,0.6400209,TH3545010003,B9L4K70,ENERGY ABSOLUTE,2768813441.0,0.0005357698580551064
2019-03-18,E004YNAZX,KR,KR01AM,1.0,KR7000720003,6450988,Hyundai Eng&Con,3289865562.0,0.0006365942822556253
2019-03-18,E004YPT39,CL,CL0052,1.0,CL0000000100,B00R3L2,Cencosud SA,2657779178.0,0.0005142845494222222
2019-03-18,E004YMI43,IN,IN04QZ,0.9645527,INE102D01028,B1BDGY0,Godrej Cp,4269639432.0,0.0008261821033355513
2019-03-18,E004YRE30,ZA,ZA008H,1.0,ZAE000066304,6606996,FirstRand Ltd,14102083489.0,0.0027287758565828165
2019-03-18,E004YMS1Y,TW,TW001Q,1.0,TW0002330008,6889106,TSMC,189819163128.0,0.036730313635178445
