Date,ENTITY_QID,Country,Internal_Number,Capfactor,ISIN,SEDOL,Instrument_Name,Mcap_Units_Index_Currency,Weight
2022-06-20,E004YR9EF,TW,TW05B5,0.5,TW0002883006,6431756,CDIBH,8495119753.0,0.0015097169957808988
2022-06-20,E004YNJQ0,KR,KR056M,0.5,KR7035720002,6194037,KAKAO CORP,15259901516.0,0.002711925592869027
2022-06-20,E004YUKFO,KR,KR1KVR,0.5,KR7361610009,BMDXML4,SK IE TECHNOLOGY,2300832242.0,0.0004088942405975369
2022-06-20,E004YM66C,TW,TW04IB,0.23394175,TW0002603008,6324500,Evergreen Marine,8437441015.0,0.0014994665727632549
2022-06-20,E004YRE5L,BR,BR05IP,0.5,BRUGPAACNOR8,B0FHTN1,ULTRAPAR PARTICIPACOES SA,1619007749.0,0.00028772325594387366
2022-06-20,E004YOZBR,KR,KR00LW,0.5,KR7004020004,6461850,HYUNDAI STEEL CO,2244933173.0,0.00039896009287845066
2022-06-20,E004YQJJP,BR,BR1126,0.5,BRRDORACNOR8,BNDQ8P6,REDE DOR SAO LUIZ ON,3228381207.0,0.0005737343461634369
2022-06-20,E004YMZLT,MY,MY208U,0.5,MYL7113OO003,B05L892,TOP GLOVE,1114830359.0,0.00019812296816657023
2022-06-20,E004YRWWA,CN,CN84KV,0.03706905,CNE1000031K4,BFXNP16,WUXI APPTEC 'A',2252334322.0,0.0004002753939876153
2022-06-20,E004YQE4O,CN,CN209A,0.02003795,CNE100000742,B24G126,CHINA CON.BANK 'A',326602111.0,0.00005804235516050172
2022-06-20,E004YNHIC,KR,KR108K,0.5,KR7003670007,6419451,POSCO CHEMICAL,2916117205.0,0.0005182400995021726
2022-06-20,E004YN7SJ,CN,671156,0.5,HK0836012952,6711566,China Resources Power Holdings,3320232589.0,0.0005900577879186156
2022-06-20,E004YR73N,CL,CL0030,0.5,CLP371861061,2299453,ENEL AMERICAS,1970167708.0,0.0003501299286871041
2022-06-20,E004YM86A,BR,BR00KM,0.5,BRCCROACNOR2,2840970,CCR - CIA DE CONCESSOES ROD.,2687767229.0,0.0004776587010314075
2022-06-20,E004YRBID,IN,IN06Q1,0.41985855,INE237A01028,6135661,Kotak Mah Bk,24365111233.0,0.004330065214155692
2022-06-20,E004YRB6N,CO,CO0055,0.5,COB07PA00078,BJ62K57,BanColombia SA,2786141792.0,0.0004951414151110025
2022-06-20,E004YRDDT,CN,CN20AB,0.1,CNE0000018G1,6373728,CHINA PTL.& CHM.'A',1564722875.0,0.00027807597617919664
2022-06-20,E004YR9QE,GR,565431,0.5,GRS323003012,BYZ43T4,EUROBANK ERGASIAS SRV & HLDG,2230883890.0,0.0003964633133226186
2022-06-20,E004YRWH5,BR,BR808I,0.5,BRHAPVACNOR4,BF4J7N9,HAPVIDA PARTP.E INVMS.ON,5192720148.0,0.0009228284108650758
2022-06-20,E004YP8K6,CN,PH227,0.5,KYG2113L1068,B41XC98,CHINA RESOURCES CMT.HDG.,1417578045.0,0.00025192601512492884
2022-06-20,E004YNLEQ,CL,CL00HE,0.5,CLP7980K1070,2712864,Quinenco SA,1035290138.0,0.00018398741422697307
2022-06-20,E004YRYX5,PL,712797,0.5,PLLPP0000011,7127979,LPP,2133268503.0,0.00037911551681255924
2022-06-20,E004YMS1H,TW,TW04NG,0.36789815,TW0002609005,6987583,YMTC,6542614457.0,0.0011627259567572946
2022-06-20,E004YMWXF,KR,KR00U5,0.5,KR7023530009,B0WGPZ5,Lotte Shopping Co Ltd,887612105.0,0.000157742694575451
2022-06-20,E004YQ6ID,CN,CN8CCV,0.5,KYG2816P1072,B29MXW3,DONGYUE GROUP,1991419046.0,0.00035390662720278474
2022-06-20,E004YP34X,PL,547311,0.5,PLPEKAO00016,5473113,PEKAO,3274759969.0,0.000581976584915863
2022-06-20,E004YRDVZ,CO,CO0022,0.5,COC04PA00016,B2473N4,Ecopetrol SA,3345676437.0,0.0005945795616993913
2022-06-20,E004YN7WQ,TH,TH903M,0.3441011,TH8752010000,BGR9QP8,OSOTSPA,1381594812.0,0.0002455312261163266
2022-06-20,E004YQLMD,CN,672529,0.5,CNE100000502,6725299,ZIJIN MINING GROUP H,6734015231.0,0.0011967408982666683
2022-06-20,E004YRB61,ZA,ZA20Y9,0.5,ZAE000148466,6349688,THE FOSCHINI GROUP,2084420834.0,0.0003704345142796006
2022-06-20,E004YOEPH,MY,MY50NC,0.5,MYQ0166OO007,B54JP79,INARI AMERTRON,1441666375.0,0.0002562068919410722
2022-06-20,E004YTYB8,CN,CN86W9,0.5,US05278C1071,BH5QGR0,AUTOHOME CL.A ADR,2399134603.0,0.00042636412324100165
2022-06-20,E004YOU1K,CN,CN1044,0.5,CNE100000171,6742340,Weigao Group 'H',2419149033.0,0.00042992100366298706
2022-06-20,E004YNZZK,KR,KR10EQ,0.5,KR7128940004,B613DJ9,HanmiPharm,1414083583.0,0.0002513049940179989
2022-06-20,E004YO5D1,TH,TH00S2,0.2032796,TH0481B10Z00,B6SR7L4,Central Pattana PCL,2260693774.0,0.00040176100068025283
2022-06-20,E004YOPFK,IN,IN0AHW,0.4047619,INE849A01020,BDDRN32,Trent,2452801563.0,0.00043590158992536256
2022-06-20,E004YPMQ2,IN,IN901F,0.5,INE399L01023,BGJW2K2,ADANI TOTAL GAS,7306539649.0,0.0012984875327445315
2022-06-20,E004YM5UC,KR,KR063K,0.5,KR7068270008,B0C5YV1,Celltrion,11106772153.0,0.001973848889149392
2022-06-20,E004YMKIA,CN,CN0EGT,0.06641575,CNE000000VQ8,6109901,Wuliangye 'A',6391458519.0,0.0011358631584393291
2022-06-20,E004YM338,CN,CN636E,0.5,CNE100002359,BZ169C6,CHINA INTL.CAP.'H',3018203326.0,0.0005363824160778298
2022-06-20,E004YRAJ6,PL,555255,0.5,PLTLKPL00017,5552551,ORANGE POLSKA,847828804.0,0.00015067257344540373
2022-06-20,E004YRDK6,GR,462595,0.5,GRS003003035,BG087C6,NATIONAL BANK OF GREECE,1780996478.0,0.00031651121237143105
2022-06-20,E004YP8DY,PL,B0L911,0.5,PLPGNIG00014,B0L9113,POLISH OIL AND GAS,2097782000.0,0.00037280900457286887
2022-06-20,E004YNP4A,KR,KR70EW,0.5,KR7207940008,BYNJCV6,SAMSUNG BIOLOGICS,11642173262.0,0.002068998125101221
2022-06-20,E004YRCBF,MX,MX016Q,0.2526632,MXP001661018,2639349,GRUPO AERO. DEL SURESTE,1951148763.0,0.0003467499616774357
2022-06-20,E004YNZNW,KR,KR03O2,0.5,KR7011070000,B39Z8G8,LG Innotek,3921375474.0,0.000696890376129837
2022-06-20,E004YPVHC,TH,TH21T6,0.5,TH0991010008,B435YH4,SIAM GLOBAL HOUSE,1161439050.0,0.00020640606893497916
2022-06-20,E004YQU1Z,CN,CN0P1P,0.5,CNE100000593,6706250,PICC P&C 'H',7268432270.0,0.0012917152494320277
2022-06-20,E004YO5FT,MY,MY002M,0.5,MYL1023OO000,6075745,CIMB Group Holdings Bhd,5656517401.0,0.0010052525103256304
2022-06-20,E004YSJDN,KR,KR03ZD,0.5,KR7012750006,6180230,S-1 Corporation,948796808.0,0.0001686161829648626
2022-06-20,E004YTX61,TW,TW6050,0.5,TW0005269005,B6ZZQ69,ASMEDIA TECHNOLOGY,1244090313.0,0.0002210945041897961
2022-06-20,E004YRGAV,KR,KR801K,0.5,KR7285130001,BF2RZ42,SK CHEMICALS,736930283.0,0.0001309641541613154
2022-06-20,E004YQ17M,TR,498674,0.5,TRAYKBNK91N6,B03MZJ6,YAPI VE KREDI BANKASI,760180571.0,0.0001350960976737073
2022-06-20,E004YU8EU,CN,CN1SF7,0.5,US23344D1081,BMH5F39,DADA NEXUS 1 ADS,1776692097.0,0.0003157462558621692
2022-06-20,E004YQVQO,KR,KR04O3,0.5,KR7028050003,6765239,Samsung Eng,2608798368.0,0.0004636246867908128
2022-06-20,E004YTWWW,TW,TW5060,0.5,TW0008454000,BJYP111,MOMO.COM,1412243198.0,0.0002509779285269799
2022-06-20,E004YU7MX,CN,HK901B,0.5,KYG8918W1069,BGM5R25,Tongcheng Travel Holdings,2308340834.0,0.00041022863602530957
2022-06-20,E004YRGAV,KR,KR08O7,0.5,KR728513K010,BD3HDJ8,SK CHEMICALS PRE,80443671.0,0.000014296111278339389
2022-06-20,E004YQRYZ,CN,CN00BA,0.5,CNE1000002M1,B1DYPZ5,China Merchants Bank Co Ltd'H',23501113446.0,0.004176519156974997
2022-06-20,E004YMTGJ,KR,KR17RA,0.5,KR7090431008,B1638D8,AMOREPACIFIC PF.,410321568.0,0.0000729206253656761
2022-06-20,E004YMY3K,KR,KR04IX,0.5,KR7021240007,6173401,COWAY,2402569808.0,0.0004269746134428214
2022-06-20,E004YRC2D,CN,CN8BEW,0.5,KYG4100M1050,B17N9P6,GREENTOWN CHINA HDG.,1648664498.0,0.000292993728792605
2022-06-20,E004YRBIG,IN,IN098M,0.5,INE020B01018,B2Q7WL3,REC,1333452089.0,0.00023697550362511573
2022-06-20,E004YNLX5,KR,KR19UF,0.5,KR7047810007,B3N3363,KOREA AEROSPACE INDS.,3047704003.0,0.0005416251524663563
2022-06-20,E004YNXX9,MX,MX01XH,0.5,MXP4948K1056,2392545,GRUMA 'B',2057781142.0,0.00036570022012670587
2022-06-20,E004YNOPL,CN,CN67CO,0.5,SG9999015267,BYZJV17,BOC AVIATION,1656342753.0,0.0002943582760160089
2022-06-20,E004YMTMR,IN,IN05OY,0.5,INE663F01024,B1685L0,Info Edge,3813789193.0,0.000677770594224326
2022-06-20,E004YS9CJ,CN,CN90QY,0.5,KYG596691041,BGJW376,MEITUAN,113035712098.0,0.02008823190800606
2022-06-20,E004YN2W6,ZA,ZA007G,0.3150564,ZAE000043485,6565655,AngloGold Ashanti Ltd,3870945987.0,0.0006879282595468983
2022-06-20,E004YP061,TW,TW00H6,0.5,TW0002886009,6444066,Mega Financial Holding Co Ltd,13521685213.0,0.0024030170934855053
2022-06-20,E004YOPOO,CN,HK00UV,0.5,BMG2113B1081,6535517,CHINA RESOURCES GAS GP.,3976272132.0,0.0007066463795769813
2022-06-20,E004YPXXK,TH,TH20EQ,0.33452275,TH0661010007,6418544,HOME PRODUCT CENTER,1487022148.0,0.00026426732938584146
2022-06-20,E004YRHZ6,PL,PL704L,0.5,PLDINPL00011,BD0YVN2,DINO POLSKA SA,3197204017.0,0.0005681936669273298
2022-06-20,E004YPI3V,TW,TW00LA,0.5,TW0001402006,6331470,Far Eastern New Century Corp,4210731145.0,0.0007483134504402395
2022-06-20,E004YRGOH,CN,CN19EN,0.04431315,CNE100000SF6,B41CNM5,Ganfeng Lithium 'A',1459156237.0,0.0002593151167434286
2022-06-20,E004YQG8R,CN,CN06IN,0.0447828,CNE0000000T2,6803708,CHINA VANKE 'A',1613115895.0,0.00028667618040178745
2022-06-20,E004YR9OS,CZ,562403,0.5,CZ0005112300,5624030,CEZ,8349485692.0,0.0014838355222467974
2022-06-20,E004YO71P,TH,TH50XC,0.3639875,TH5456010Y00,BF0F5R1,SRISAWAD CORPORATION,961050827.0,0.00017079391574424912
2022-06-20,E004YR97B,TW,TW002R,0.5,TW0002317005,6438564,Hon Hai Precision Industry Co,42944065124.0,0.0076318388522691565
2022-06-20,E004YM5UT,KR,KR204H,0.5,KR7019170000,6806116,SHIN POONG PHARM.,625173319.0,0.00011110317599345719
2022-06-20,E004YRA1J,KR,KR002D,0.5,KR7005930003,6771720,Samsung Electronics Co Ltd,233843670528.0,0.04155771478409558
2022-06-20,E004YN3LR,IN,IN05FP,0.5,INE669E01016,B1MP4H4,Vodafone Idea,1070717034.0,0.00019028333336102349
2022-06-20,E004YQYQM,TW,TW4070,0.5,KYG8190F1028,BH4DMW9,SILERGY,6828299732.0,0.0012134967437093594
2022-06-20,E004YRDGV,TH,TH101C,0.16787535,TH0264A10Z04,BLZGSL6,BGK.DUSIT MED.SVS.,2620634302.0,0.00046572811926031164
2022-06-20,E004YQINN,IN,IN0049,0.2870264,INE062A01020,BSQCB24,State Bank of India,9939731076.0,0.0017664472515092468
2022-06-20,E004YU9EA,TH,TH706N,0.2938296,TH6678010005,BZ2YMZ3,COM7,703058886.0,0.0001249446717751273
2022-06-20,E004YOO0C,TH,TH21HU,0.3567788,TH0168A10Z01,B0166D1,BUMRUNGRAD HOSPITAL,1938185319.0,0.0003444461528672371
2022-06-20,E004YM49N,CN,CN70LR,0.5,CNE1000029W3,BD8GL18,POSTAL SAVINGS BOC.'H',7876591238.0,0.001399794706440498
2022-06-20,E004YR8PS,KR,KR51IZ,0.5,KR7097951008,B24GTQ6,CJ CHEIL JEDANG 1P,165865109.0,0.000029476850397067184
2022-06-20,E004YP1HF,CN,CN8C7Q,0.5,KYG5264Y1089,B27WRM3,KINGSOFT,3457156744.0,0.0006143913735474041
2022-06-20,E004YU3OZ,CN,CN1OG4,0.5,CNE100004272,BMGWW30,NONGFU SPRING 'H',9789984555.0,0.0017398349288597723
2022-06-20,E004YMC9J,CL,CL00KH,0.5,CL0002262351,BYT25P4,ITAU CORPBANCA,722364238.0,0.00012837553783368288
2022-06-20,E004YRXCA,CN,CN8GWJ,0.5,US7223041028,BYVW0F7,PINDUODUO ADR,31838748408.0,0.005658248617269332
2022-06-20,E004YRAMT,TR,449148,0.5,TRAKCHOL91Q8,B03MVJ8,KOC HLDG,2203649176.0,0.0003916232743594819
2022-06-20,E004YOH93,PL,PL001B,0.5,PLPZU0000011,B63DG21,PZU GROUP,3853711906.0,0.0006848654910693643
2022-06-20,E004YM2A1,ID,ID00OJ,0.5,ID1000106602,6053859,ANEKA TAMBANG,1174038871.0,0.00020864525619314342
2022-06-20,E004YOJAI,GR,724353,0.5,GRS282183003,7243530,JUMBO,1676272384.0,0.00029790008631594216
2022-06-20,E004YRAGC,ZA,ZA006F,0.3707136,ZAE000083648,B1FFT76,Impala Platinum Holdings Ltd,5940489870.0,0.0010557189045906157
2022-06-20,E004YO9SG,KR,KR00DO,0.5,KR7003550001,6537030,LG Corp,7056342507.0,0.0012540235477089096
2022-06-20,E004YOZOT,IN,IN408H,0.5,INE603J01030,B992PT3,PI INDUSTRIES,2566857349.0,0.00045617110508205477
2022-06-20,E004YPW5X,KR,KR03ES,0.5,KR7008770000,6440332,Hotel Shilla,1748696166.0,0.0003107709366115508
2022-06-20,E004YM2HT,CN,CN0032,0.5,CNE1000001Z5,B154564,BANK OF CHINA 'H',30653959533.0,0.005447692915524461
2022-06-20,E004YU57V,CN,CN92R1,0.5,CNE100002RY5,BFWK4M2,A-LIVING SMART CITY SERV 'H',1079402726.0,0.00019182691805597586
2022-06-20,E004YNK2B,BR,BR1025,0.5,BRTIMSACNOR5,BN71RB6,TIM,1953156707.0,0.00034710680505004455
2022-06-20,E004YQKEL,CN,CN0P6U,0.5,CNE1000001Y8,6707899,AVICHINA IND.& TECH.'H',1213029447.0,0.00021557449756630937
2022-06-20,E004YMV0L,KR,KR02XA,0.5,KR7005830005,6155937,DB Insurance,2163701755.0,0.00038452398651247816
2022-06-20,E004YNZO8,IN,IN0038,0.5,INE213A01029,6139362,Oil & Natural Gas Corp Ltd,4944540896.0,0.0008787230367634011
2022-06-20,E004YPZFI,CN,CN2056,0.0512733,CNE1000000S2,B1W9Z06,BANK OF COMMS.'A',1743534354.0,0.0003098536010669078
2022-06-20,E004YRBC1,TH,TH002C,0.3068112,TH0646010Z00,BD0BDH1,PTT PCL,8074132992.0,0.001434900997118137
2022-06-20,E004YQRS9,BR,BR802C,0.5,BRSUZBACNOR0,B02GKC7,SUZANO,7599719533.0,0.0013505902301243493
2022-06-20,E004YR6YT,MX,MX00DW,0.5,MX01OR010004,BH3T8K8,Orbia Advance Corp SAB de CV,2434515028.0,0.00043265178374414975
2022-06-20,E004YOJAR,TH,TH401F,0.30625,TH0122C10Z04,BDZ7KL7,KCE ELECTRONICS,1009026600.0,0.00017931996858279187
2022-06-20,E004YRAEN,TW,TW01LB,0.5,TW0001605004,6936574,Walsin Lihwa,3799531306.0,0.0006752367424419279
2022-06-20,E004YUD5N,CN,KY119T,0.5,KYG5141L1059,BLBFH65,Jiumaojiu International Holdin,1953101580.0,0.0003470970081111848
2022-06-20,E004YMW8J,CN,CN88N2,0.5,BMG2109G1033,6460794,CHINA GAS HOLDINGS,4097884788.0,0.0007282588699247976
2022-06-20,E004YML9W,CN,B1L2RC,0.5,KYG4232C1087,B1L2RC2,HAITIAN INTL.HOLDINGS,1614723873.0,0.00028696194349707335
2022-06-20,E004YPUS5,BR,BR00RT,0.5,BRHYPEACNOR0,B2QY968,HYPERA,2953422800.0,0.0005248698931303706
2022-06-20,E004YNI57,TW,TW10WM,0.5,TW0002492006,6089694,Walsin Tech,1144068050.0,0.00020331896778794136
2022-06-20,E004YRBIB,IN,IN02MT,0.5,INE029A01011,6099723,Bharat Petroleum,3371934503.0,0.0005992460348827197
2022-06-20,E004YRE3Y,TW,TW00D2,0.5,TW0002409000,6288190,AU Optronics Corp,4954369520.0,0.0008804697385321078
2022-06-20,E004YORSE,TW,TW208Z,0.5,KYG989221000,B734XQ4,ZHEN DING TECH.HOLDING,2199500160.0,0.00039088592866535506
2022-06-20,E004YQKLL,CN,CN86T6,0.5,US92763W1036,B3N0H17,VIPSHOP HOLDINGS ADR,4114024209.0,0.0007311271000256339
2022-06-20,E004YR9W4,CN,CN20CD,0.1,CNE000001Q93,B1LBS82,CHINA LIFE INSURANCE 'A',1295205771.0,0.00023017852865719372
2022-06-20,E004YPELI,IN,IN032A,0.5,INE059A01026,B011108,Cipla Ltd,7084764313.0,0.001259074551675491
2022-06-20,E004YPO7A,TR,526856,0.5,TRASAHOL91Q5,B03N0C7,HACI OMER SABANCI HLDG,1520985825.0,0.00027030321138597513
2022-06-20,E004YN5YD,MX,MX01QA,0.27392665,MX01GA000004,B0ZV104,GRUPO AERO. PACIFICO,2794065214.0,0.0004965495323837367
2022-06-20,E004YQJ2G,MY,MY22MA,0.5,MYL5014OO005,6188193,MALAYSIA AIRPORTS HDG.,1068997862.0,0.0001899778093351669
2022-06-20,E004YR1SR,TR,486995,0.5,TRASISEW91Q3,B03MXR0,SISE CAM,1698276371.0,0.0003018105424501374
2022-06-20,E004YR16P,IN,IN009E,0.5,INE397D01024,6442327,Bharti Airtel Ltd,19851705954.0,0.003527961788109553
2022-06-20,E004YPZGF,PH,PH046G,0.39510075,PHY8076N1120,6818843,SM Prime Holdings Inc,7833987286.0,0.0013922233110638621
2022-06-20,E004YO24M,BR,BR30BG,0.5,BRSMTOACNOR3,B1P3R43,SAO MARTINHO,1334901427.0,0.00023723307388602447
2022-06-20,E004YR97X,IN,IN00GL,0.5,INE075A01022,6206051,Wipro Ltd,7917399093.0,0.0014070469070034278
2022-06-20,E004YPWDM,TW,TW00RG,0.5,TW0002105004,6190228,Cheng Shin Rubber Industry Co,2634697681.0,0.0004682274038980485
2022-06-20,E004YPT39,CL,CL0052,0.5,CL0000000100,B00R3L2,Cencosud SA,1962135102.0,0.00034870240769255555
2022-06-20,E004YNBTM,TW,TW00OD,0.5,TW0002885001,6424110,Yuanta Financial Holding Co Lt,9301820166.0,0.0016530804043519765
2022-06-20,E004YNFGV,GR,423586,0.5,GRS015003007,BZ1MXR7,ALPHA SERVICES AND HOLDINGS,1971378575.0,0.0003503451188836737
2022-06-20,E004YMH1X,CN,CN8CK3,0.5,KYG982771092,B2RJYH8,XTEP INTERNATIONAL HDG.,2129069570.0,0.00037836930007888615
2022-06-20,E004YNROG,MX,MX00J2,0.5,MX01AC100006,2823885,ARCA CONTINENTAL,2753436532.0,0.0004893291736936881
2022-06-20,E004YRC5O,IN,IN0027,0.5,INE002A01018,6099626,Reliance Industries Ltd,106673313986.0,0.018957533243020366
2022-06-20,E004YRB6N,CO,CO1012,0.5,COB07PA00086,BJ62LW1,BANCOLOMBIA S.A. - PREF,3108104424.0,0.0005523592615533788
2022-06-20,E004YRANN,ZA,ZA206H,0.5,ZAE000179420,BBGB5W0,GROWTHPOINT PROPS.,2376573929.0,0.0004223547350317249
2022-06-20,E004YQB48,CN,CN887M,0.5,BMG653181005,B0WC2B8,NINE DRAGONS PAPER HDG.,1407637074.0,0.00025015934751933505
2022-06-20,E004YNFVW,IN,IN02EL,0.2653693,INE918I01018,B2QKWK1,Bajaj Finserv,5741670338.0,0.0010203855325745706
2022-06-20,E004YRNGS,TW,TW9086,0.5,TW0006669005,BF4QXG5,WIWYNN CORPORATION,2673187911.0,0.0004750677258819729
2022-06-20,E004YO1HI,CN,CN20IJ,0.1,CNE1000000R4,B1VXHG9,CHINA CITIC BANK 'A',422309776.0,0.00007505111933077471
2022-06-20,E004YOAV2,CN,CN72Y6,0.5,HK0000218211,BRB3857,HUA HONG SEMICONDUCTOR,1925348435.0,0.00034216483576857885
2022-06-20,E004YRDQK,KR,KR006H,0.5,KR7009540006,6446620,KOREA SHIPBUILDING & OFFSHORE,3025798364.0,0.0005377321743255759
2022-06-20,E004YPMP3,KR,KR116J,0.5,KR7096530001,B679Q36,Seegene,1208379848.0,0.00021474819036429647
2022-06-20,E004YQEIJ,CN,626404,0.5,HK0000055878,6264048,China Taiping Insurance Holdin,1672644744.0,0.000297255397374313
2022-06-20,E004YP7LI,CN,CN870E,0.5,US4234031049,BM9STM3,HELLO GROUP ADR CL A,763915835.0,0.00013575991310050422
2022-06-20,E004YNXXN,IN,IN04T2,0.5,INE047A01021,BYQKH33,GRASIM INDUSTRIES,6343828731.0,0.0011273985926015552
2022-06-20,E004YP326,HU,404238,0.5,HU0000123096,BC9ZH86,RICHTER GEDEON,2553780388.0,0.00045384712250748404
2022-06-20,E004YNHAM,CN,CN20EF,0.08561645,CNE1000019Y0,B75FVJ4,NEW CHINA LIFE IN.'A',580330470.0,0.00010313389324725121
2022-06-20,E004YRE30,ZA,ZA008H,0.5,ZAE000066304,6606996,FirstRand Ltd,10851473888.0,0.0019284783539632617
2022-06-20,E004YMBGQ,CN,HK0102,0.5,KYG216771363,B0BM5T8,CHINA STE.CON.INTL.HDG.,1566316507.0,0.000278359189763628
2022-06-20,E004YMH9B,MY,MY24G6,0.5,MYL5225OO007,B83X6P8,IHH HEALTHCARE,3314303963.0,0.0005890041774111631
2022-06-20,E004YO43K,ZA,ZA20BM,0.5,ZAE000190252,BMP3858,REDEFINE PROPERTIES,1373416335.0,0.00024407778154044024
2022-06-20,E004YNT29,CN,CN14CG,0.0475813,CNE000000CG9,6716884,HAIER SMART HOME 'A',1445861685.0,0.0002569524648104049
2022-06-20,E004YN8NI,MY,MY23K9,0.5,MYL7277OO006,B00MRS2,DIALOG GROUP,1842705964.0,0.0003274779629910681
2022-06-20,E004YNOO9,CN,608169,0.5,HK0392044647,6081690,Beijing Enterprises Holdings L,1608438733.0,0.00028584497481920257
2022-06-20,E004YNZM3,MY,MY00DX,0.5,MYL4715OO008,B1VXKN7,Genting Malaysia BHD,1991893100.0,0.00035399087408823505
2022-06-20,E004YNDNQ,TH,TH00JT,0.44585985,TH0471010Y04,6905295,IRPC PCL,885303473.0,0.00015733241419462732
2022-06-20,E004YTFOM,TH,TH10T4,0.5,THA099010003,BN73M06,PTT OIL AND RETAIL BUSINESS,2189161200.0,0.00038904853212657324
2022-06-20,E004YR9Z4,KR,KR004F,0.5,KR7005380001,6451055,Hyundai Motor Co,20660371454.0,0.0036716744236872352
2022-06-20,E004YRCOC,TR,486993,0.5,TRAISCTR91N2,B03MYS8,TURKIYE IS BANKASI,967532401.0,0.00017194579384741018
2022-06-20,E004YN1BP,GR,710725,0.5,GRS419003009,7107250,OPAP,2701925039.0,0.00048017476754977394
2022-06-20,E004YMZMN,CN,CN2034,0.0348594,CNE000001R84,B1SVWB6,PING AN INSUR GP CO. OF CN 'A',4409448922.0,0.0007836287389851423
2022-06-20,E004YPR4F,IN,IN01U0,0.5,INE406A01037,6702634,Aurobindo Pharm,2336594072.0,0.0004152496827950599
2022-06-20,E004YN1ZD,HU,474249,0.5,HU0000153937,BD5ZXH8,MOL Hungarian Oil and Gas,3484204744.0,0.0006191982304828182
2022-06-20,E004YP70P,IN,IN708K,0.5,INE200M01013,BD0RYG5,VARUN BEVERAGES,2355857431.0,0.00041867308603406176
2022-06-20,E004YM9BP,IN,IN05AK,0.5,INE176B01034,BQGZWP9,Havells India,3035533001.0,0.0005394621731194678
2022-06-20,E004YOS4G,CZ,CZ602J,0.5,CZ0008040318,BD3CQ16,MONETA MONEY BANK,915203514.0,0.00016264612387556555
2022-06-20,E004YPW13,IN,IN00QV,0.5,INE081A01012,6101156,Tata Steel Ltd,8061841562.0,0.0014327166158129884
2022-06-20,E004YRLSP,KR,KR1JOJ,0.5,KR7302440003,BMG75K3,SK BIOSCIENCE,1865770504.0,0.00033157689614919943
2022-06-20,E004YODIP,TH,TH105G,0.5,TH0098010Y05,BMC0T37,SCG PACKAGING,1772193368.0,0.00031494676064277406
2022-06-20,E004YQWW2,CN,CN8EXI,0.5,KYG7956A1094,BMWYQP0,SEAZEN GROUP,959170513.0,0.00017045975423908585
2022-06-20,E004YM4IS,TH,TH20T5,0.5,TH0528010Z00,6418920,DELTA ELECTRONICS,5564322102.0,0.0009888679490859553
2022-06-20,E004YSH2O,CN,CN89XD,0.5,KYG5496K1242,B01JCK9,LI NING,19258988898.0,0.0034226266028325692
2022-06-20,E004YQ10T,TH,TH00MW,0.2130682,TH0143010Z08,6581907,Land and Houses PCL,829135903.0,0.0001473505496057535
2022-06-20,E004YRAGE,CN,653611,0.5,HK2388011192,6536112,BOC Hong Kong (Holdings) Ltd.,14102197330.0,0.002506183268274525
2022-06-20,E004YRAA6,TR,400627,0.5,TRATCELL91M1,B03MYN3,TURKCELL ILETISIM HIZM.,693685899.0,0.00012327894389999803
2022-06-20,E004YNC2M,KR,KR10BN,0.5,KR7081660003,B66CTX7,FILA HOLDINGS,931337240.0,0.00016551334188492564
2022-06-20,E004YQZZR,CN,CN2089,0.1,CNE100000767,B281JM3,CHINA SHENHUA EN.'A',2486625893.0,0.00044191270776203207
2022-06-20,E004YM94N,TH,TH00Q0,0.3041589,TH0221B10Z05,BDDW2W9,BTS Group Holdings PCL,1532167298.0,0.0002722903357958463
2022-06-20,E004YMCG3,TH,TH009J,0.2981959,TH0101A10Z01,B4V9B00,Charoen Pokphand Foods PCL,2562325679.0,0.0004553657557265199
2022-06-20,E004YPYM9,CN,CN8B8Q,0.5,BMG0171W1055,BPYM749,ALIBABA PICTURES GROUP,1095752106.0,0.00019473246118828586
2022-06-20,E004YPM69,PL,B03NGS,0.5,PLPKO0000016,B03NGS5,PKO BANK,5532309889.0,0.0009831788730700944
2022-06-20,E004YNM0Z,IN,IN118F,0.5,INE647A01010,6374947,SRF,4004067729.0,0.0007115860963106928
2022-06-20,E004YP39I,KR,KR043I,0.5,KR7016360000,6408448,Samsung Sec,1696309682.0,0.00030146103074282256
2022-06-20,E004YR7FY,BR,BR10KN,0.5,BRBBDCACNOR1,B00FM86,BANCO BRADESCO SA,4698547934.0,0.0008350062009362506
2022-06-20,E004YQ8VV,CN,HK0045,0.5,HK1093012172,6191997,CSPC PHARMACEUTICAL GP.,7624082301.0,0.0013549198789089799
2022-06-20,E004YNSW2,IN,IN050A,0.5,INE860A01027,6294896,HCL Technologies,13240846714.0,0.0023531076552035825
2022-06-20,E004YNK5N,KR,KR03Q4,0.5,KR7011170008,6440020,LOTTE CHEMICAL CORPORATION,2267796687.0,0.0004030233005403421
2022-06-20,E004YRA6I,CL,CL1042,0.5,CLP8716Y1065,2819602,SOCIEDAD QUIMICA Y MIN. DE CH,682674844.0,0.0001213221054611864
2022-06-20,E004YPZQ0,BR,BR02AE,0.5,BRAMERACNOR6,BN925F7,AMERICANAS,1643539434.0,0.0002920829239481492
